100,-422.79999999998836,2901.9500000000003,0
100,-422.79999999998836,2669.27,0
100,-422.79999999998836,2523.17,0
100,-422.79999999998836,2523.17,0
100,-422.79999999998836,2523.1,1
100,-422.79999999998836,2609.4900000000002,0
100,-422.79999999998836,2609.4900000000002,1
100,-422.79999999998836,2609.5600000000004,1
100,-422.79999999998836,2160.8,1
100,-422.79999999998836,2055.74,1
100,-422.79999999998836,1964.91,0
100,-422.79999999998836,1971.3200000000002,0
100,-422.79999999998836,2055.74,1
100,-422.79999999998836,2055.74,1
100,-422.79999999998836,2012.18,0
100,-422.79999999998836,2012.18,0
100,-422.79999999998836,2022.08,0
100,-422.79999999998836,2022.11,0
100,-422.79999999998836,2100.88,1
100,-422.79999999998836,2100.88,0
100,-422.79999999998836,2100.83,1
100,-422.79999999998836,2100.83,1
100,-422.79999999998836,2100.83,1
100,-422.79999999998836,1472.49,0
100,-422.79999999998836,1370.52,0
100,-422.79999999998836,1354.9199999999998,0
100,-422.79999999998836,1500.6899999999998,0
100,-422.79999999998836,1602.67,1
100,-422.79999999998836,1602.56,1
100,-422.79999999998836,1694.74,1
100,-422.79999999998836,1677.38,0
100,-422.79999999998836,1694.74,0
100,-422.79999999998836,1693.68,0
100,-422.79999999998836,1694.75,0
100,-422.79999999998836,1683.8,1
100,-422.79999999998836,1685.1000000000001,1
100,-422.79999999998836,1677.98,1
100,-422.79999999998836,1685.13,1
100,-422.79999999998836,1685.18,1
100,-422.79999999998836,1685.18,1
100,-422.79999999998836,1937.25,0
100,-422.79999999998836,1719.77,0
100,-422.79999999998836,1785.8200000000002,0
100,-422.79999999998836,1713.36,1
100,-422.79999999998836,1713.36,0
100,-422.79999999998836,1800.66,1
100,-422.79999999998836,1938.14,1
100,-422.79999999998836,2018.0,1
100,-422.79999999998836,1678.8999999999999,0
100,-422.79999999998836,1442.6200000000001,0
100,-422.79999999998836,1381.54,0
100,-422.79999999998836,1351.79,1
100,-422.79999999998836,1617.92,0
100,-422.79999999998836,1606.97,1
100,-422.79999999998836,1215.84,1
100,-422.79999999998836,1045.0,1
100,-422.79999999998836,1102.52,1
100,-422.79999999998836,1102.72,1
100,-422.79999999998836,1107.52,0
100,-422.79999999998836,1135.28,0
100,-422.79999999998836,1163.77,1
100,-422.79999999998836,1163.12,1
100,-422.79999999998836,1163.75,1
100,-422.79999999998836,1181.11,1
100,-422.79999999998836,1181.7,0
100,-422.79999999998836,1154.43,1
100,-422.79999999998836,1251.51,0
100,-422.79999999998836,1162.59,1
100,-422.79999999998836,1176.59,1
100,-422.79999999998836,1176.59,1
100,-422.79999999998836,1170.18,0
100,-422.79999999998836,372.14,1
100,-422.79999999998836,572.5400000000001,1
100,-422.79999999998836,37.09,1
100,-422.79999999998836,37.45,0
100,-413.3999999999942,8.84,1
100,-411.09999999999127,732.2900000000001,0
100,-411.09999999999127,1096.93,1
100,-411.09999999999127,1168.46,1
100,-411.09999999999127,1187.82,0
100,-411.09999999999127,1092.1200000000001,1
100,-411.09999999999127,1092.1200000000001,0
100,-411.09999999999127,1011.5799999999999,0
100,-411.09999999999127,1017.02,1
100,-411.09999999999127,1017.04,0
100,-411.09999999999127,929.45,0
100,-411.09999999999127,925.7700000000001,0
100,-411.09999999999127,925.7700000000001,0
100,-411.09999999999127,926.0100000000001,1
100,-411.09999999999127,927.88,1
100,-411.09999999999127,966.84,1
100,-411.09999999999127,966.84,0
100,-411.09999999999127,1139.18,0
100,-411.09999999999127,1139.17,1
100,-411.09999999999127,934.1,1
100,-411.09999999999127,967.72,0
100,-411.09999999999127,964.18,0
100,-411.09999999999127,962.98,0
100,-411.09999999999127,965.0300000000001,0
100,-411.09999999999127,967.6400000000001,0
100,-411.09999999999127,920.2800000000001,1
100,-411.09999999999127,920.2700000000001,1
100,-411.09999999999127,954.3800000000001,0
100,-411.09999999999127,1053.42,1
100,-411.09999999999127,1047.01,1
100,-411.09999999999127,951.21,0
100,-411.09999999999127,966.7900000000001,0
100,-411.09999999999127,951.2800000000001,0
100,-411.09999999999127,812.3100000000001,0
100,-411.09999999999127,754.1999999999999,1
100,-411.09999999999127,754.89,1
100,-411.09999999999127,607.88,0
100,-411.09999999999127,607.88,0
100,-411.09999999999127,583.65,0
100,-411.09999999999127,583.65,1
100,-411.09999999999127,583.63,0
100,-411.09999999999127,583.63,0
100,-411.09999999999127,598.68,0
100,-411.09999999999127,579.49,1
100,-411.09999999999127,579.37,1
100,-411.09999999999127,593.1899999999999,0
100,-411.09999999999127,593.91,0
100,-411.09999999999127,600.4599999999999,0
100,-411.09999999999127,605.99,1
100,-411.09999999999127,605.99,1
100,-411.09999999999127,600.25,1
100,-411.09999999999127,600.25,0
100,-411.09999999999127,574.85,0
100,-411.09999999999127,595.1999999999999,0
100,-411.09999999999127,594.5,0
100,-411.09999999999127,608.49,0
100,-411.09999999999127,656.62,1
100,-411.09999999999127,1013.3299999999999,1
100,-411.09999999999127,983.3299999999999,1
100,-411.09999999999127,974.35,0
100,-411.09999999999127,974.33,1
100,-411.09999999999127,897.6999999999999,0
100,-411.09999999999127,733.56,0
100,-411.09999999999127,777.04,0
100,-411.09999999999127,877.4499999999999,1
100,-411.1999999999971,1354.82,1
100,-421.0,3184.1099999999997,1
100,-421.0,3000.66,1
100,-421.0,2542.86,1
100,-425.79999999998836,2429.4,1
100,-425.79999999998836,1973.03,1
100,-425.79999999998836,1945.1699999999998,1
100,-425.79999999998836,1701.6899999999998,0
100,-425.79999999998836,1774.09,1
100,-425.79999999998836,1741.75,1
100,-425.79999999998836,1760.46,0
100,-425.79999999998836,1754.09,0
100,-425.79999999998836,1352.35,1
100,-425.79999999998836,1346.35,1
100,-425.79999999998836,1320.62,1
100,-425.79999999998836,1260.91,1
100,-425.79999999998836,1149.05,1
100,-425.79999999998836,1086.0600000000002,0
100,-425.79999999998836,1095.18,0
100,-425.79999999998836,1091.65,1
100,-425.79999999998836,1085.16,1
100,-425.79999999998836,1096.6200000000001,1
100,-425.79999999998836,1096.6200000000001,1
100,-425.79999999998836,1096.38,1
100,-425.79999999998836,646.8199999999999,1
100,-425.79999999998836,653.4399999999999,1
100,-425.79999999998836,702.43,1
100,-425.79999999998836,713.07,1
100,-425.79999999998836,713.5500000000001,0
100,-425.79999999998836,713.5500000000001,1
100,-425.79999999998836,14.270000000000001,0
100,-411.8999999999942,756.31,0
100,-411.8999999999942,877.16,0
100,-411.8999999999942,850.18,0
100,-411.8999999999942,850.18,1
100,-411.8999999999942,711.6,1
100,-411.8999999999942,687.25,0
100,-411.8999999999942,57.839999999999996,0
100,-411.8999999999942,57.86,1
100,-411.0,40.28,1
100,-411.0,40.28,1
100,-411.0,56.86000000000001,1
100,-411.0,476.05,0
100,-411.0,475.64,0
100,-411.0,482.05,1
100,-411.0,482.05,1
100,-411.0,481.17,0
100,-411.0,479.34000000000003,0
100,-411.0,822.5,0
100,-411.0,922.2,0
100,-411.0,991.0699999999999,1
100,-411.0,961.47,0
100,-411.0,961.47,0
100,-411.0,961.47,0
100,-411.0,1028.3500000000001,1
100,-411.0,970.64,1
100,-411.0,1047.48,0
100,-411.0,1267.3500000000001,0
100,-411.0,1228.79,0
100,-411.0,1210.31,1
100,-411.0,1210.4299999999998,0
100,-411.0,1210.4299999999998,1
100,-411.0,1210.4299999999998,0
100,-411.0,1211.1299999999999,0
100,-411.0,1210.94,0
100,-411.0,1265.52,0
100,-411.0,1216.47,1
100,-411.0,1216.43,1
100,-411.0,1216.3899999999999,1
100,-411.0,1058.71,0
100,-411.0,1058.71,0
100,-411.0,1229.71,1
100,-411.0,1163.62,0
100,-411.0,980.11,0
100,-411.0,1096.76,0
100,-411.0,1320.8500000000001,1
100,-411.0,1321.63,1
